tag,cve,packageName,comment,timeAdded
ATO-FrontEnd-POAM,CVE-2021-3421,rpm,fixed in 4.14.2-38.el8_2 4.14.3-14.el8_4,
ATO-FrontEnd-POAM,CVE-2020-14621,java-1.8.0-openjdk,fixed in 1.8.0.262.b10-0.el8_1 1.8.0.262.b10-0.el8_2 1.8.0.262.b10-0.el8_0,
ATO-FrontEnd-POAM,CVE-2022-23218,glibc-minimal-langpack,fixed in 2.28-164.el8_5.3,
ATO-FrontEnd-POAM,CVE-2021-3999,glibc,fixed in 2.28-164.el8_5.3,
ATO-FrontEnd-POAM,CVE-2022-27776,libcurl,fixed in 7.61.1-22.el8_6.3,
ATO-FrontEnd-POAM,CVE-2022-21305,java-1.8.0-openjdk,fixed in 1.8.0.322.b06-1.el8_2 1.8.0.322.b06-2.el8_4 1.8.0.322.b06-2.el8_5...,
ATO-FrontEnd-POAM,CVE-2021-3421,rpm-libs,fixed in 4.14.2-38.el8_2 4.14.3-14.el8_4,
ATO-FrontEnd-POAM,CVE-2021-3177,platform-python,fixed in 3.6.8-37.el8,
ATO-FrontEnd-POAM,CVE-2020-14363,libX11-common,fixed in 1.6.8-4.el8,
ATO-FrontEnd-POAM,CVE-2021-3449,openssl-libs,fixed in 1.1.1c-18.el8_2 1.1.1g-15.el8_3,
ATO-FrontEnd-POAM,CVE-2022-2097,openssl-libs,fixed in 1.1.1k-7.el8_6,
ATO-FrontEnd-POAM,CVE-2021-35565,java-1.8.0-openjdk-headless,fixed in 1.8.0.312.b07-1.el8_1 1.8.0.312.b07-1.el8_2 1.8.0.312.b07-1.el8_4,
ATO-FrontEnd-POAM,CVE-2020-14556,java-1.8.0-openjdk,fixed in 1.8.0.262.b10-0.el8_1 1.8.0.262.b10-0.el8_2 1.8.0.262.b10-0.el8_0,
ATO-FrontEnd-POAM,CVE-2022-32206,curl,fixed in 7.61.1-22.el8_6.4,
ATO-FrontEnd-Mitigating_Controls,CVE-2022-37434,zlib,affected,
ATO-FrontEnd-Mitigating_Controls,CVE-2022-3555,libX11,under investigation,
ATO-FrontEnd-Mitigating_Controls,CVE-2021-35937,python3-rpm,affected,
ATO-FrontEnd-POAM,CVE-2021-3778,vim-minimal,fixed in 8.0.1763-16.el8,
ATO-FrontEnd-POAM,CVE-2020-14803,java-1.8.0-openjdk-devel,fixed in 1.8.0.272.b10-0.el8_1 1.8.0.272.b10-1.el8_2 1.8.0.272.b10-0.el8_0,
ATO-FrontEnd-POAM,CVE-2021-28153,glib2,fixed in 2.56.4-156.el8,
ATO-FrontEnd-POAM,CVE-2020-19131,libtiff,fixed in 4.0.9-21.el8,
ATO-FrontEnd-Mitigating_Controls,CVE-2017-9048,python3-libxml2,affected,
ATO-FrontEnd-Mitigating_Controls,CVE-2022-35252,curl,affected,
ATO-FrontEnd-POAM,CVE-2020-35492,cairo,fixed in 1.15.12-6.el8,
ATO-FrontEnd-POAM,CVE-2022-2068,openssl-libs,fixed in 1.1.1k-7.el8_6,
ATO-FrontEnd-POAM,CVE-2021-35578,java-1.8.0-openjdk,fixed in 1.8.0.312.b07-1.el8_1 1.8.0.312.b07-1.el8_2 1.8.0.312.b07-1.el8_4,
ATO-FrontEnd-POAM,CVE-2019-15165,libpcap,fixed in 1.9.1-4.el8,
ATO-FrontEnd-POAM,CVE-2021-3580,gnutls,fixed in 3.6.16-4.el8,
ATO-FrontEnd-Mitigating_Controls,CVE-2022-3352,vim-minimal,under investigation,
ATO-FrontEnd-POAM,CVE-2021-40528,libgcrypt,fixed in 1.8.5-7.el8_6,
ATO-FrontEnd-POAM,CVE-2020-13776,systemd-pam,fixed in 239-31.el8_2.7 239-45.el8,
ATO-FrontEnd-POAM,CVE-2020-13434,sqlite-libs,fixed in 3.26.0-13.el8,
ATO-FrontEnd-POAM,CVE-2020-14796,java-1.8.0-openjdk,fixed in 1.8.0.272.b10-0.el8_1 1.8.0.272.b10-1.el8_2 1.8.0.272.b10-0.el8_0,
ATO-FrontEnd-POAM,CVE-2021-27645,glibc-minimal-langpack,fixed in 2.28-164.el8,
ATO-FrontEnd-POAM,CVE-2021-3521,python3-rpm,fixed in 4.14.3-14.el8_4.2 4.14.2-40.el8_2 4.14.3-19.el8_5.2,
ATO-FrontEnd-POAM,CVE-2020-13630,sqlite-libs,fixed in 3.26.0-11.el8,
ATO-FrontEnd-POAM,CVE-2021-33929,libsolv,fixed in 0.7.16-3.el8_4,
ATO-FrontEnd-POAM,CVE-2020-14797,java-1.8.0-openjdk,fixed in 1.8.0.272.b10-0.el8_1 1.8.0.272.b10-1.el8_2 1.8.0.272.b10-0.el8_0,
ATO-FrontEnd-POAM,CVE-2020-8286,curl,fixed in 7.61.1-18.el8,
ATO-FrontEnd-Mitigating_Controls,CVE-2022-3555,libX11-common,under investigation,
ATO-FrontEnd-POAM,CVE-2020-14796,java-1.8.0-openjdk-devel,fixed in 1.8.0.272.b10-0.el8_1 1.8.0.272.b10-1.el8_2 1.8.0.272.b10-0.el8_0,
ATO-FrontEnd-POAM,CVE-2020-14346,libX11,fixed in 1.6.8-4.el8,
ATO-FrontEnd-POAM,CVE-2020-14779,java-1.8.0-openjdk,fixed in 1.8.0.272.b10-0.el8_1 1.8.0.272.b10-1.el8_2 1.8.0.272.b10-0.el8_0,
ATO-FrontEnd-POAM,CVE-2021-35603,java-1.8.0-openjdk,fixed in 1.8.0.312.b07-1.el8_1 1.8.0.312.b07-1.el8_2 1.8.0.312.b07-1.el8_4,
ATO-FrontEnd-POAM,CVE-2020-27618,glibc,fixed in 2.28-151.el8,
ATO-FrontEnd-POAM,CVE-2020-1752,glibc,fixed in 2.28-127.el8,
ATO-FrontEnd-POAM,CVE-2020-24370,lua-libs,fixed in 5.3.4-12.el8,
ATO-FrontEnd-POAM,CVE-2020-7595,python3-libxml2,fixed in 2.9.7-8.el8,
ATO-FrontEnd-POAM,CVE-2020-9951,glib2,fixed in 2.56.4-9.el8,
ATO-FrontEnd-POAM,CVE-2021-3521,rpm,fixed in 4.14.3-14.el8_4.2 4.14.2-40.el8_2 4.14.3-19.el8_5.2,
ATO-FrontEnd-POAM,CVE-2021-3445,python3-dnf-plugins-core,fixed in 4.0.21-3.el8,
ATO-FrontEnd-POAM,CVE-2021-35603,java-1.8.0-openjdk-headless,fixed in 1.8.0.312.b07-1.el8_1 1.8.0.312.b07-1.el8_2 1.8.0.312.b07-1.el8_4,
ATO-FrontEnd-POAM,CVE-2022-21341,java-1.8.0-openjdk-headless,fixed in 1.8.0.322.b06-1.el8_2 1.8.0.322.b06-2.el8_4 1.8.0.322.b06-2.el8_5...,
ATO-FrontEnd-POAM,CVE-2020-16135,libssh,fixed in 0.9.4-3.el8,
ATO-FrontEnd-POAM,CVE-2021-22898,libcurl,fixed in 7.61.1-22.el8,
ATO-FrontEnd-Mitigating_Controls,CVE-2022-0924,libtiff,affected,
ATO-FrontEnd-POAM,CVE-2020-14556,java-1.8.0-openjdk-headless,fixed in 1.8.0.262.b10-0.el8_1 1.8.0.262.b10-0.el8_2 1.8.0.262.b10-0.el8_0,
ATO-FrontEnd-POAM,CVE-2021-35567,java-1.8.0-openjdk-headless,fixed in 1.8.0.312.b07-1.el8_1 1.8.0.312.b07-1.el8_2 1.8.0.312.b07-1.el8_4,
ATO-FrontEnd-POAM,CVE-2022-0361,vim-minimal,fixed in 8.0.1763-16.el8_5.12,
ATO-FrontEnd-POAM,CVE-2021-45960,expat,fixed in 2.2.5-4.el8_5.3,
ATO-FrontEnd-POAM,CVE-2020-8492,platform-python,fixed in 3.6.8-31.el8,
ATO-FrontEnd-POAM,CVE-2021-22946,curl,fixed in 7.61.1-12.el8_2.4 7.61.1-18.el8_4.2,
ATO-FrontEnd-POAM,CVE-2019-17594,ncurses-libs,fixed in 6.1-9.20180224.el8,
ATO-FrontEnd-POAM,CVE-2019-13750,sqlite-libs,fixed in 3.26.0-15.el8,
ATO-FrontEnd-POAM,CVE-2022-21628,java-1.8.0-openjdk,fixed in 1.8.0.352.b08-2.el8_2 1.8.0.352.b08-2.el8_6 1.8.0.352.b08-2.el8_1...,
ATO-FrontEnd-POAM,CVE-2021-36085,libsepol,fixed in 2.9-3.el8,
ATO-FrontEnd-POAM,CVE-2022-0413,vim-minimal,fixed in 8.0.1763-16.el8_5.12,
ATO-FrontEnd-Mitigating_Controls,CVE-2022-2175,vim-minimal,affected,
ATO-FrontEnd-POAM,CVE-2021-31535,libX11-common,fixed in 1.6.8-5.el8,
ATO-FrontEnd-POAM,CVE-2021-3634,libssh-config,fixed in 0.9.6-3.el8,
ATO-FrontEnd-POAM,CVE-2020-1751,glibc-minimal-langpack,fixed in 2.28-127.el8,
ATO-FrontEnd-Mitigating_Controls,CVE-2016-3709,python3-libxml2,affected,
ATO-FrontEnd-Mitigating_Controls,CVE-2021-3826,gdb-gdbserver,affected,
ATO-FrontEnd-POAM,CVE-2021-20305,gnutls,fixed in 3.6.8-10.el8_1 3.6.8-12.el8_2 3.6.14-8.el8_3,
ATO-FrontEnd-POAM,CVE-2021-27645,glibc-common,fixed in 2.28-164.el8,
ATO-FrontEnd-POAM,CVE-2020-13776,systemd-libs,fixed in 239-31.el8_2.7 239-45.el8,
ATO-FrontEnd-POAM,CVE-2022-21340,java-1.8.0-openjdk-headless,fixed in 1.8.0.322.b06-1.el8_2 1.8.0.322.b06-2.el8_4 1.8.0.322.b06-2.el8_5...,
ATO-FrontEnd-POAM,CVE-2022-21540,java-1.8.0-openjdk-headless,fixed in 1.8.0.342.b07-1.el8_1 1.8.0.342.b07-1.el8_2 1.8.0.342.b07-2.el8_6...,
ATO-FrontEnd-POAM,CVE-2020-28196,krb5-libs,fixed in 1.18.2-8.el8,
ATO-FrontEnd-POAM,CVE-2022-27782,curl,fixed in 7.61.1-22.el8_6.3,
ATO-FrontEnd-POAM,CVE-2022-21540,java-1.8.0-openjdk,fixed in 1.8.0.342.b07-1.el8_1 1.8.0.342.b07-1.el8_2 1.8.0.342.b07-2.el8_6...,
ATO-FrontEnd-POAM,CVE-2021-3445,dnf,fixed in 4.7.0-4.el8,
ATO-FrontEnd-POAM,CVE-2020-14556,java-1.8.0-openjdk-devel,fixed in 1.8.0.262.b10-0.el8_1 1.8.0.262.b10-0.el8_2 1.8.0.262.b10-0.el8_0,
ATO-FrontEnd-POAM,CVE-2022-21624,java-1.8.0-openjdk-devel,fixed in 1.8.0.352.b08-2.el8_2 1.8.0.352.b08-2.el8_6 1.8.0.352.b08-2.el8_1...,
ATO-FrontEnd-POAM,CVE-2020-14797,java-1.8.0-openjdk-headless,fixed in 1.8.0.272.b10-0.el8_1 1.8.0.272.b10-1.el8_2 1.8.0.272.b10-0.el8_0,
ATO-FrontEnd-POAM,CVE-2019-20386,systemd-libs,fixed in 239-40.el8,
ATO-FrontEnd-POAM,CVE-2020-8231,libcurl,fixed in 7.61.1-18.el8,
ATO-FrontEnd-POAM,CVE-2019-20386,systemd,fixed in 239-40.el8,
ATO-FrontEnd-POAM,CVE-2019-13050,gnupg2,fixed in 2.2.20-2.el8,
ATO-FrontEnd-Mitigating_Controls,CVE-2022-2126,vim-minimal,affected,
ATO-FrontEnd-Mitigating_Controls,CVE-2022-3235,vim-minimal,under investigation,
ATO-FrontEnd-Mitigating_Controls,CVE-2022-3324,vim-minimal,under investigation,
ATO-FrontEnd-POAM,CVE-2019-20454,pcre2,fixed in 10.32-2.el8,
ATO-FrontEnd-POAM,CVE-2022-34169,java-1.8.0-openjdk-headless,fixed in 1.8.0.342.b07-1.el8_1 1.8.0.342.b07-1.el8_2 1.8.0.342.b07-2.el8_6...,
ATO-FrontEnd-POAM,CVE-2021-20231,nettle,fixed in 3.4.1-7.el8,
ATO-FrontEnd-Mitigating_Controls,CVE-2022-2845,vim-minimal,affected,
ATO-FrontEnd-POAM,CVE-2020-14155,pcre,fixed in 8.42-6.el8,
ATO-FrontEnd-POAM,CVE-2022-21360,java-1.8.0-openjdk,fixed in 1.8.0.322.b06-1.el8_2 1.8.0.322.b06-2.el8_4 1.8.0.322.b06-2.el8_5...,
ATO-FrontEnd-POAM,CVE-2021-3521,rpm-libs,fixed in 4.14.3-14.el8_4.2 4.14.2-40.el8_2 4.14.3-19.el8_5.2,
ATO-FrontEnd-POAM,CVE-2020-14361,libX11-common,fixed in 1.6.8-4.el8,
ATO-FrontEnd-Mitigating_Controls,CVE-2016-3709,libxml2,affected,
ATO-FrontEnd-POAM,CVE-2021-22922,libcurl,fixed in 7.61.1-12.el8_2.3 7.61.1-18.el8_4.1,
ATO-FrontEnd-POAM,CVE-2021-4192,vim-minimal,fixed in 8.0.1763-16.el8_5.4,
ATO-FrontEnd-POAM,CVE-2021-23177,libarchive,fixed in 3.3.3-3.el8_5,
ATO-FrontEnd-Mitigating_Controls,CVE-2022-42011,dbus,affected,
ATO-FrontEnd-POAM,CVE-2019-3842,systemd,fixed in 239-31.el8_2.7 239-45.el8,
ATO-FrontEnd-POAM,CVE-2021-3421,rpm-build-libs,fixed in 4.14.2-38.el8_2 4.14.3-14.el8_4,
ATO-FrontEnd-POAM,CVE-2020-35521,libtiff,fixed in 4.0.9-20.el8,
ATO-FrontEnd-POAM,CVE-2022-1897,vim-minimal,fixed in 8.0.1763-19.el8_6.4,
ATO-FrontEnd-POAM,CVE-2021-35588,java-1.8.0-openjdk-headless,fixed in 1.8.0.312.b07-1.el8_1 1.8.0.312.b07-1.el8_2 1.8.0.312.b07-1.el8_4,
ATO-FrontEnd-POAM,CVE-2021-2369,java-1.8.0-openjdk,fixed in 1.8.0.302.b08-0.el8_1 1.8.0.302.b08-0.el8_2 1.8.0.302.b08-0.el8_4,
ATO-FrontEnd-POAM,CVE-2019-20388,python3-libxml2,fixed in 2.9.7-8.el8,
ATO-FrontEnd-POAM,CVE-2020-6405,sqlite-libs,fixed in 3.26.0-11.el8,
ATO-FrontEnd-POAM,CVE-2020-8177,libcurl,fixed in 7.61.1-12.el8_2.2 7.61.1-14.el8,
ATO-FrontEnd-POAM,CVE-2022-1271,xz-libs,fixed in 5.2.4-4.el8_2 5.2.4-4.el8_6 5.2.4-4.el8_1...,
ATO-FrontEnd-Mitigating_Controls,CVE-2016-4658,python3-libxml2,affected,
ATO-FrontEnd-POAM,CVE-2020-14779,java-1.8.0-openjdk-devel,fixed in 1.8.0.272.b10-0.el8_1 1.8.0.272.b10-1.el8_2 1.8.0.272.b10-0.el8_0,
ATO-FrontEnd-POAM,CVE-2022-21299,java-1.8.0-openjdk-devel,fixed in 1.8.0.322.b06-1.el8_2 1.8.0.322.b06-2.el8_4 1.8.0.322.b06-2.el8_5...,
ATO-FrontEnd-POAM,CVE-2022-21434,java-1.8.0-openjdk-devel,fixed in 1.8.0.332.b09-1.el8_4 1.8.0.332.b09-1.el8_5 1.8.0.332.b09-1.el8_2...,
ATO-FrontEnd-POAM,CVE-2018-25032,zlib,fixed in 1.2.11-17.el8_2 1.2.11-18.el8_5 1.2.11-18.el8_4,
ATO-FrontEnd-POAM,CVE-2020-24977,libxml2,fixed in 2.9.7-9.el8,
ATO-FrontEnd-POAM,CVE-2019-13751,sqlite-libs,fixed in 3.26.0-15.el8,
ATO-FrontEnd-POAM,CVE-2021-30661,glib2,fixed in 2.56.4-9.el8,
ATO-FrontEnd-POAM,CVE-2020-1730,libssh-config,fixed in 0.9.4-2.el8,
ATO-FrontEnd-POAM,CVE-2022-22826,expat,fixed in 2.2.5-4.el8_5.3,
ATO-FrontEnd-POAM,CVE-2021-33910,systemd,fixed in 239-31.el8_2.4 239-45.el8_4.2 239-41.el8_3.3,
ATO-FrontEnd-Mitigating_Controls,CVE-2021-35938,rpm-build-libs,affected,
ATO-FrontEnd-Mitigating_Controls,CVE-2021-35939,rpm-build-libs,affected,
ATO-FrontEnd-POAM,CVE-2022-21476,java-1.8.0-openjdk,fixed in 1.8.0.332.b09-1.el8_4 1.8.0.332.b09-1.el8_5 1.8.0.332.b09-1.el8_2...,
ATO-FrontEnd-POAM,CVE-2022-29824,python3-libxml2,fixed in 2.9.7-13.el8_6.1,
ATO-FrontEnd-POAM,CVE-2022-21443,java-1.8.0-openjdk-devel,fixed in 1.8.0.332.b09-1.el8_4 1.8.0.332.b09-1.el8_5 1.8.0.332.b09-1.el8_2...,
ATO-FrontEnd-POAM,CVE-2021-3450,openssl-libs,fixed in 1.1.1g-15.el8_3,
ATO-FrontEnd-Mitigating_Controls,CVE-2022-0908,libtiff,affected,
ATO-FrontEnd-POAM,CVE-2022-21541,java-1.8.0-openjdk-headless,fixed in 1.8.0.342.b07-1.el8_1 1.8.0.342.b07-1.el8_4 1.8.0.342.b07-2.el8_6...,
ATO-FrontEnd-POAM,CVE-2020-1751,glibc,fixed in 2.28-127.el8,
ATO-FrontEnd-POAM,CVE-2022-25313,expat,fixed in 2.2.5-8.el8_6.2,
ATO-FrontEnd-POAM,CVE-2019-1551,openssl-libs,fixed in 1.1.1g-11.el8,
ATO-FrontEnd-Mitigating_Controls,CVE-2022-40304,python3-libxml2,under investigation,
ATO-FrontEnd-Mitigating_Controls,CVE-2021-35937,rpm-libs,affected,
ATO-FrontEnd-Mitigating_Controls,CVE-2022-3234,vim-minimal,under investigation,
ATO-FrontEnd-POAM,CVE-2022-21365,java-1.8.0-openjdk-devel,fixed in 1.8.0.322.b06-1.el8_2 1.8.0.322.b06-2.el8_4 1.8.0.322.b06-2.el8_5...,
ATO-FrontEnd-POAM,CVE-2021-36084,libsepol,fixed in 2.9-3.el8,
ATO-FrontEnd-Mitigating_Controls,CVE-2022-3296,vim-minimal,affected,
ATO-FrontEnd-POAM,CVE-2020-14782,java-1.8.0-openjdk-devel,fixed in 1.8.0.272.b10-0.el8_1 1.8.0.272.b10-1.el8_2 1.8.0.272.b10-0.el8_0,
ATO-FrontEnd-POAM,CVE-2020-14803,java-1.8.0-openjdk-headless,fixed in 1.8.0.272.b10-0.el8_1 1.8.0.272.b10-1.el8_2 1.8.0.272.b10-0.el8_0,
ATO-FrontEnd-POAM,CVE-2020-14578,java-1.8.0-openjdk,fixed in 1.8.0.262.b10-0.el8_1 1.8.0.262.b10-0.el8_2 1.8.0.262.b10-0.el8_0,
ATO-FrontEnd-POAM,CVE-2022-21434,java-1.8.0-openjdk,fixed in 1.8.0.332.b09-1.el8_4 1.8.0.332.b09-1.el8_5 1.8.0.332.b09-1.el8_2...,
ATO-FrontEnd-POAM,CVE-2022-21541,java-1.8.0-openjdk,fixed in 1.8.0.342.b07-1.el8_1 1.8.0.342.b07-1.el8_4 1.8.0.342.b07-2.el8_6...,
ATO-FrontEnd-POAM,CVE-2020-14797,java-1.8.0-openjdk-devel,fixed in 1.8.0.272.b10-0.el8_1 1.8.0.272.b10-1.el8_2 1.8.0.272.b10-0.el8_0,
ATO-FrontEnd-POAM,CVE-2021-4189,python3-libs,fixed in 3.6.8-45.el8,
ATO-FrontEnd-POAM,CVE-2021-1826,glib2,fixed in 2.56.4-9.el8,
ATO-FrontEnd-POAM,CVE-2022-21299,java-1.8.0-openjdk,fixed in 1.8.0.322.b06-1.el8_2 1.8.0.322.b06-2.el8_4 1.8.0.322.b06-2.el8_5...,
ATO-FrontEnd-POAM,CVE-2021-22898,curl,fixed in 7.61.1-22.el8,
ATO-FrontEnd-POAM,CVE-2022-21341,java-1.8.0-openjdk-devel,fixed in 1.8.0.322.b06-1.el8_2 1.8.0.322.b06-2.el8_4 1.8.0.322.b06-2.el8_5...,
ATO-FrontEnd-POAM,CVE-2020-14361,libX11,fixed in 1.6.8-4.el8,
ATO-FrontEnd-POAM,CVE-2020-14577,java-1.8.0-openjdk-headless,fixed in 1.8.0.262.b10-0.el8_1 1.8.0.262.b10-0.el8_2 1.8.0.262.b10-0.el8_0,
ATO-FrontEnd-POAM,CVE-2021-35559,java-1.8.0-openjdk-headless,fixed in 1.8.0.312.b07-1.el8_1 1.8.0.312.b07-1.el8_2 1.8.0.312.b07-1.el8_4,
ATO-FrontEnd-POAM,CVE-2022-21626,java-1.8.0-openjdk-headless,fixed in 1.8.0.352.b08-2.el8_2 1.8.0.352.b08-2.el8_6 1.8.0.352.b08-2.el8_1...,
ATO-FrontEnd-POAM,CVE-2021-33910,systemd-pam,fixed in 239-31.el8_2.4 239-45.el8_4.2 239-41.el8_3.3,
ATO-FrontEnd-POAM,CVE-2022-21283,java-1.8.0-openjdk-devel,fixed in 1.8.0.322.b06-1.el8_2 1.8.0.322.b06-2.el8_4 1.8.0.322.b06-2.el8_5...,
ATO-FrontEnd-POAM,CVE-2019-5827,sqlite-libs,fixed in 3.26.0-15.el8,
ATO-FrontEnd-POAM,CVE-2020-12049,dbus-tools,fixed in 1.12.8-10.el8_1 1.12.8-10.el8_2,
ATO-FrontEnd-POAM,CVE-2022-21624,java-1.8.0-openjdk-headless,fixed in 1.8.0.352.b08-2.el8_2 1.8.0.352.b08-2.el8_6 1.8.0.352.b08-2.el8_1...,
ATO-FrontEnd-POAM,CVE-2020-14782,java-1.8.0-openjdk,fixed in 1.8.0.272.b10-0.el8_1 1.8.0.272.b10-1.el8_2 1.8.0.272.b10-0.el8_0,
ATO-FrontEnd-Mitigating_Controls,CVE-2022-2849,vim-minimal,affected,
ATO-FrontEnd-POAM,CVE-2021-35556,java-1.8.0-openjdk,fixed in 1.8.0.312.b07-1.el8_1 1.8.0.312.b07-1.el8_2 1.8.0.312.b07-1.el8_4,
ATO-FrontEnd-POAM,CVE-2019-9169,glibc-minimal-langpack,fixed in 2.28-151.el8,
ATO-FrontEnd-POAM,CVE-2020-27618,glibc-common,fixed in 2.28-151.el8,
ATO-FrontEnd-POAM,CVE-2021-3426,python3-libs,fixed in 3.6.8-41.el8,
ATO-FrontEnd-POAM,CVE-2021-2388,java-1.8.0-openjdk,fixed in 1.8.0.302.b08-0.el8_1 1.8.0.302.b08-0.el8_2 1.8.0.302.b08-0.el8_4,
ATO-FrontEnd-Mitigating_Controls,CVE-2022-42010,dbus-libs,affected,
ATO-FrontEnd-POAM,CVE-2018-1000858,gnupg2,fixed in 2.2.20-2.el8,
ATO-FrontEnd-POAM,CVE-2021-35603,java-1.8.0-openjdk-devel,fixed in 1.8.0.312.b07-1.el8_1 1.8.0.312.b07-1.el8_2 1.8.0.312.b07-1.el8_4,
ATO-FrontEnd-POAM,CVE-2022-1292,openssl-libs,fixed in 1.1.1k-7.el8_6,
ATO-FrontEnd-POAM,CVE-2022-21294,java-1.8.0-openjdk-headless,fixed in 1.8.0.322.b06-1.el8_2 1.8.0.322.b06-2.el8_4 1.8.0.322.b06-2.el8_5...,
ATO-FrontEnd-POAM,CVE-2018-20673,libstdc++,fixed in 8.5.0-3.el8,
ATO-FrontEnd-POAM,CVE-2021-3421,python3-rpm,fixed in 4.14.2-38.el8_2 4.14.3-14.el8_4,
ATO-FrontEnd-POAM,CVE-2021-35561,java-1.8.0-openjdk-devel,fixed in 1.8.0.312.b07-1.el8_1 1.8.0.312.b07-1.el8_2 1.8.0.312.b07-1.el8_4,
ATO-FrontEnd-Mitigating_Controls,CVE-2022-2286,vim-minimal,affected,
ATO-FrontEnd-POAM,CVE-2021-3737,platform-python,fixed in 3.6.8-45.el8,
ATO-FrontEnd-POAM,CVE-2019-20807,vim-minimal,fixed in 8.0.1763-15.el8,
ATO-FrontEnd-Mitigating_Controls,CVE-2022-2923,vim-minimal,affected,
ATO-FrontEnd-POAM,CVE-2021-22876,libcurl,fixed in 7.61.1-22.el8,
ATO-FrontEnd-POAM,CVE-2020-13776,systemd,fixed in 239-31.el8_2.7 239-45.el8,
ATO-FrontEnd-Mitigating_Controls,CVE-2022-1355,libtiff,affected,
ATO-FrontEnd-POAM,CVE-2020-14781,java-1.8.0-openjdk-headless,fixed in 1.8.0.272.b10-0.el8_1 1.8.0.272.b10-1.el8_2 1.8.0.272.b10-0.el8_0,
ATO-FrontEnd-POAM,CVE-2019-15903,expat,fixed in 2.2.5-4.el8,
ATO-FrontEnd-POAM,CVE-2019-16935,platform-python,fixed in 3.6.8-31.el8,
ATO-FrontEnd-POAM,CVE-2022-27776,curl,fixed in 7.61.1-22.el8_6.3,
ATO-FrontEnd-Mitigating_Controls,CVE-2022-42012,dbus-daemon,affected,
ATO-FrontEnd-POAM,CVE-2020-29362,p11-kit-trust,fixed in 0.23.22-1.el8,
ATO-FrontEnd-POAM,CVE-2020-29361,p11-kit-trust,fixed in 0.23.22-1.el8,
ATO-FrontEnd-Mitigating_Controls,CVE-2022-3256,vim-minimal,affected,
ATO-FrontEnd-POAM,CVE-2020-29362,p11-kit,fixed in 0.23.22-1.el8,
ATO-FrontEnd-POAM,CVE-2021-3712,openssl-libs,fixed in 1.1.1k-5.el8_5,
ATO-FrontEnd-POAM,CVE-2021-20266,rpm,fixed in 4.14.3-19.el8,
ATO-FrontEnd-POAM,CVE-2020-14583,java-1.8.0-openjdk-headless,fixed in 1.8.0.262.b10-0.el8_1 1.8.0.262.b10-0.el8_2 1.8.0.262.b10-0.el8_0,
ATO-FrontEnd-POAM,CVE-2020-27618,glibc-minimal-langpack,fixed in 2.28-151.el8,
ATO-FrontEnd-POAM,CVE-2022-21496,java-1.8.0-openjdk-devel,fixed in 1.8.0.332.b09-1.el8_2 1.8.0.332.b09-1.el8_5 1.8.0.332.b09-1.el8_4...,
ATO-FrontEnd-POAM,CVE-2019-9169,glibc-common,fixed in 2.28-151.el8,
ATO-FrontEnd-POAM,CVE-2019-16168,sqlite-libs,fixed in 3.26.0-11.el8,
ATO-FrontEnd-Mitigating_Controls,CVE-2022-35252,libcurl,affected,
ATO-FrontEnd-POAM,CVE-2020-14344,libX11,fixed in 1.6.8-4.el8,
ATO-FrontEnd-POAM,CVE-2020-14347,libX11-common,fixed in 1.6.8-4.el8,
ATO-FrontEnd-Mitigating_Controls,CVE-2022-2963,jasper-libs,affected,
ATO-FrontEnd-POAM,CVE-2020-25712,libX11,fixed in 1.6.8-4.el8,
ATO-FrontEnd-POAM,CVE-2021-20266,rpm-libs,fixed in 4.14.3-19.el8,
ATO-FrontEnd-POAM,CVE-2020-26116,python3-libs,fixed in 3.6.8-24.el8_2 3.6.8-37.el8,
ATO-FrontEnd-POAM,CVE-2021-33938,libsolv,fixed in 0.7.16-3.el8_4,
ATO-FrontEnd-POAM,CVE-2021-3200,libsolv,fixed in 0.7.19-1.el8,
ATO-FrontEnd-POAM,CVE-2021-3445,python3-dnf,fixed in 4.7.0-4.el8,
ATO-FrontEnd-Mitigating_Controls,CVE-2021-3443,jasper-libs,affected,
ATO-FrontEnd-POAM,CVE-2022-0392,vim-minimal,fixed in 8.0.1763-16.el8_5.12,
ATO-FrontEnd-POAM,CVE-2020-1730,libssh,fixed in 0.9.4-2.el8,
ATO-FrontEnd-Mitigating_Controls,CVE-2022-3037,vim-minimal,affected,
ATO-FrontEnd-POAM,CVE-2021-46828,libtirpc,fixed in 1.1.4-6.el8,
ATO-FrontEnd-POAM,CVE-2020-14362,libX11,fixed in 1.6.8-4.el8,
ATO-FrontEnd-POAM,CVE-2021-3326,glibc,fixed in 2.28-151.el8,
ATO-FrontEnd-Mitigating_Controls,CVE-2021-3826,libstdc++,affected,
ATO-FrontEnd-POAM,CVE-2021-3541,python3-libxml2,fixed in 2.9.7-9.el8_4.2,
ATO-FrontEnd-POAM,CVE-2022-21496,java-1.8.0-openjdk,fixed in 1.8.0.332.b09-1.el8_2 1.8.0.332.b09-1.el8_5 1.8.0.332.b09-1.el8_4...,
ATO-FrontEnd-POAM,CVE-2022-1927,vim-minimal,fixed in 8.0.1763-19.el8_6.4,
ATO-FrontEnd-POAM,CVE-2022-21628,java-1.8.0-openjdk-devel,fixed in 1.8.0.352.b08-2.el8_2 1.8.0.352.b08-2.el8_6 1.8.0.352.b08-2.el8_1...,
ATO-FrontEnd-POAM,CVE-2019-25013,glibc-common,fixed in 2.28-151.el8,
